year,firm,HSK,FOWNER,DEXP,DIASSET,DSOWNER,Y,K,L,M
2004,10895,0,0,0,0,0,21383.9944868044,1423.99986903199,49.9999997285927,9246.00643014985
2005,10895,0,0,0,0,0,12000.0008547584,2499.99997285927,102.000019045006,8699.99734960913
2006,10895,0,0,0,0,0,10360.0050161736,1679.99987837253,102.000019045006,8167.99706079065
2004,10896,0.1707317,0.2503777,0,0,0,13898.9975803962,21461.9955254509,40.9999972651235,9806.00272399756
2005,10896,0.1707317,0.2503319,0,0,0,49030.1159734792,32161.9707192792,40.9999972651235,32588.0195061877
2006,10896,0.1707317,0.2503777,0,0,0,75949.9614155932,45110.0347165592,118.999941319743,41300.9177395977
2004,10897,0.0208333,0,0,0,0,5320.99715541348,454.999809377357,47.9999994764212,4244.00212312997
2005,10897,0.0208333,0,0,0,0,5799.99886009995,1132.99970425531,42.9999950251771,4806.99775083426
2006,10897,0.0208333,0,0,1,0,5820.0026729783,1189.99930253457,29.9999885501375,4846.00047792964
2004,10898,0.0652174,0,0,0,0,15770.0050470776,1010.00039406642,45.9999817615053,10568.9950641794
2005,10898,0.0652174,0,0,0,0,12000.0008547584,6300.00055200839,80.0000292260948,7740.00025864161
2006,10898,0.0652174,0,0,0,0,15000.0077987368,6520.00224991743,25.0000043782954,11950.0052895533
2004,10899,0.027027,0,0,1,0,17999.0093634516,2785.99957000949,73.9999931028917,15370.0025124935
2005,10899,0.027027,0,0,1,0,26099.9845145931,3040.00062502325,74.9999914847772,19620.005236199
2006,10899,0.027027,0,0,1,0,30950.0532924565,2499.99997285927,47.9999994764212,24037.0098828468
2004,10900,0.4,1,0,1,0,119250.309006893,5860.00068813364,60.0000262666797,115617.198487753
2005,10900,0.4,1,0,1,0,355279.470645279,12000.0008547584,54.999989812215,320395.035704359
2006,10900,0.4,1,0,1,0,406106.207824278,16492.9945993985,69.9999830565469,355723.84766136
2004,10901,0.0765607,1,0,0,0,831785.604751754,325071.357906265,848.999841821681,731681.069064369
2005,10901,0.0765607,1,1,0,0,1959990.13885968,441701.679530068,855.99967802273,1705808.92670138
2006,10901,0.0765607,1,1,0,0,2105008.36718404,613245.117248898,881.000329550287,1956387.07284146
2004,10902,0,0,0,0,0,12608.0023690729,223.000050964399,19.0000003958376,9459.00048985163
2005,10902,0,0,0,1,0,16518.0004233454,1093.00055942319,19.0000003958376,12184.0012844983
2006,10902,0,0,0,1,0,16442.9978013371,1196.00007832535,22.0000120261203,12474.0030301088
2004,10903,0.0606061,0,0,0,0,14188.0026121031,36785.9037315045,66.0000170262581,6146.00158142482
2005,10903,0.0606061,0,0,1,0,15416.9988335446,36031.9022993874,78.0000135182131,11775.9900967573
2006,10903,0.0606061,0,0,1,0,17625.9935901369,43268.0601101029,78.0000135182131,13577.9984404094
2004,10904,0.078125,0,0,1,0,5545.00055569515,2058.00017206116,63.9999946649812,3809.000127683
2005,10904,0.078125,0,0,1,0,6161.99581503837,2040.99966770513,60.0000262666797,4594.00283335476
2006,10904,0.078125,0,0,1,0,5827.00252225786,2224.99956701429,56.9999847334327,3817.99998363722
2004,10905,0,0,0,0,0,11093.0049060061,5450.0006122678,49.9999997285927,8124.00062798299
2005,10905,0,0,0,0,0,7565.99390791241,4999.99904291891,48.9999853925815,5744.99890682509
2006,10905,0,0,0,0,0,7082.00260141844,4999.99904291891,42.9999950251771,5283.9964827477
2004,10906,0.0833333,0,0,0,0,53473.9554321937,15483.001133095,60.0000262666797,27117.1053099818
2005,10906,0.0833333,0,0,0,0,93470.3918105516,5600.00069034989,109.999959762842,64137.8530618608
2006,10906,0.0833333,0,0,0,0,73128.9792392048,5847.00006913685,122.9999562892,57892.8982153871
2004,10907,0.2,0,0,0,0,12900.0052844891,102.000019045006,69.9999830565469,12034.0089559432
2005,10907,0.2,0,0,0,0,15948.0046488228,199.000034879829,76.9999675172732,12752.0076380678
2006,10907,0.2,0,0,0,0,21961.0124754483,349.999945930793,75.9999741382433,17939.9975671068
2004,10908,0,0,0,0,0,6514.00009226313,217.999986311979,18.0000043578696,5797.99820562595
2005,10908,0,0,0,0,0,8546.99467380171,487.999801943704,16.0000044441641,7942.99748498343
2006,10908,0,0,0,0,0,8756.00474012534,487.999801943704,9.99999907005959,3516.9977755897
2004,10909,0.25,0,0,0,0,10022.0004457819,433.999768200486,19.9999945289209,6913.00016629038
2005,10909,0.25,0,0,0,0,9968.99444704222,492.000139485804,22.0000120261203,7610.00417898904
2006,10909,0.25,0,0,0,0,14352.0059661481,539.999924638512,24.0000040716496,5025.00134204061
2004,10910,0.4375,0,0,0,0,12248.9928957329,508.000280630209,47.9999994764212,9900.99959284599
2005,10910,0.4375,0,0,0,0,20917.9934879303,510.00013988365,39.9999818354467,8708.00503013901
2006,10910,0.4375,0,0,0,0,28140.075115092,755.00018931701,99.9999814011926,12358.0011663367
2004,10911,0.1092832,0,0,1,1,163588.59696195,108431.075363519,850.999890584066,57986.180853888
2005,10911,0.1092832,0,0,1,1,144998.691902507,160654.279042993,886.0000437639,54792.0286629223
2006,10911,0.1092832,0,0,1,1,95433.027716389,140332.516034884,678.999913387651,49596.2249531006
2004,10912,0.02,0,0,1,0,16139.0002899239,6017.99845223084,149.999955885568,5999.99551074053
2005,10912,0.02,0,0,1,0,20713.0041124521,5073.00183862452,149.999955885568,10747.0008077322
2006,10912,0.02,0,0,1,0,15230.9984218323,8709.99939163658,149.999955885568,11432.0032054223
2004,10913,0,0,0,0,0,11600.0072257066,800.000217865688,54.999989812215,7520.00438458326
2005,10913,0,0,0,0,0,25050.0223818591,1850.00015156612,60.0000262666797,16780.0003352443
2006,10913,0,0,0,0,0,42799.8552690535,1650.00071462402,126.000011724114,27550.0602083576
2004,10914,0.0340909,0,0,1,0,12618.0044802645,3463.00157773477,88.0000163259194,8787.99619036327
2005,10914,0.0340909,0,0,0,0,16717.9956155529,2897.00000646219,92.9999541367585,10466.9923606117
2006,10914,0.0340909,0,0,0,0,20062.9879284938,3467.00018831003,104.999963233466,12054.002000446
2004,10915,0.0827586,0,0,1,0,160049.75265924,59031.1175526822,145.000037349022,130888.356714407
2005,10915,0.0827586,0,0,1,0,168107.679084805,72499.8665390223,168.000003460253,128085.078771042
2006,10915,0.0827586,0,1,1,0,199099.504231207,120440.363416726,203.000004254517,167393.063583634
2004,10916,0.0740741,0,0,0,0,26357.0217883257,719.999847352744,27.0000036178834,19028.0027104975
2005,10916,0.0740741,0,0,0,0,42619.1942487025,741.000277655652,22.9999950336301,39190.1218343092
2006,10916,0.0740741,0,0,0,0,50614.8352973952,2016.00074755056,22.9999950336301,48018.9018059506
2004,10917,0,0,0,0,0,6700.00130396044,1353.99938599875,42.9999950251771,5228.99825253056
2005,10917,0,0,0,0,0,7775.99730841369,1628.99900858757,49.9999997285927,6178.99551984983
2006,10917,0,0,0,0,0,10785.9970241735,2678.00126869981,49.9999997285927,8507.00312227473
2004,10918,0.025641,0,0,1,0,32775.9403730797,18168.9977451829,39.0000138009462,28502.8682059996
2005,10918,0.025641,0,0,1,0,53814.0572933177,18999.9950951777,39.0000138009462,37086.1921472423
2006,10918,0.025641,0,0,1,0,58040.1330859815,19652.9945482588,37.9999939303978,41319.9205320651
2004,10919,0.0350877,0,0,0,0,5137.9990871325,6274.99520590192,56.9999847334327,918.999887555131
2005,10919,0.0350877,0,0,0,0,5139.99815757139,6779.00083089554,57.9999993883077,444.999874436041
2006,10919,0.0350877,0,0,0,0,6799.99394008615,7129.99633939947,57.9999993883077,1173.99999954444
2004,10920,0.1857143,1,0,1,0,25554.021998138,6128.00176841588,69.9999830565469,15584.9970045409
2005,10920,0.1857143,0.8000186,0,1,0,41286.0520851898,7189.99675935921,60.0000262666797,37538.0363286861
2006,10920,0.1857143,0.7999886,0,1,0,43650.935810694,10578.0036851016,78.0000135182131,29821.9506401321
2004,10921,0.0714286,0,0,0,0,6379.99759895868,1309.00030642398,28.0000137150977,3812.00280268219
2005,10921,0.0714286,0,0,0,0,12619.001341994,1298.99997834489,25.0000043782954,10497.9995610551
2006,10921,0.0714286,0,0,0,0,10597.9938208092,1335.00057293627,29.9999885501375,7232.99879317926
2004,10922,0.3846154,0,0,0,0,9722.00352320094,16856.995283744,64.999982456786,5049.99736254019
2005,10922,0.3846154,0,1,0,0,9652.99974083033,16914.0006707726,60.0000262666797,5319.99690197503
2006,10922,0.3846154,0,1,0,0,9005.00668522393,16946.9982037304,84.9999781983259,5245.99915840097
2004,10923,0.1691176,0,0,1,0,36466.88983234,24593.0706168822,136.000015539898,29177.116514278
2005,10923,0.1691176,0,0,1,0,102710.537979971,90811.3902496392,149.999955885568,54690.2102101246
2006,10923,0.1691176,0,0,0,0,38954.9060108544,81730.2933695299,147.999959482917,20557.0042239362
2004,10924,0.2028985,0,0,1,0,27177.1003828539,38343.1050292962,344.999856124211,17694.0021579014
2005,10924,0.2028985,0,0,1,0,27791.0693037231,38351.157926877,344.999856124211,21876.9970330872
2006,10924,0.2028985,0,0,1,0,25258.0450551061,38358.8289255367,326.999944116603,18086.0101769874
2004,10925,0.3,0,1,0,0,9001.99951521641,3211.00098227872,80.0000292260948,5297.00052151867
2005,10925,0.3,0,0,0,0,14612.0089437862,4749.99573911565,136.000015539898,9445.00207850839
2006,10925,0.3,0,1,0,0,21537.9979347466,6431.00433362816,151.000024640949,16721.0051256115
2004,10926,0.15,0,0,0,0,13059.9947390357,1899.99968620642,19.9999945289209,9390.00401702119
2005,10926,0.15,0,0,0,0,17968.9940715525,2235.00110174873,19.9999945289209,10557.9984650405
2006,10926,0.15,0,0,0,0,31351.8952882738,2235.00110174873,29.9999885501375,18099.9960677045
2004,10927,0.25,0,0,0,0,5606.00150395135,2120.00134054838,8.00000366656215,3704.00149728278
2005,10927,0.25,0,0,0,0,10028.0054223598,2120.00134054838,9.00000380397483,6893.00218586955
2006,10927,0.25,0,0,0,0,37941.8498671233,2120.00134054838,8.00000366656215,12445.9929664044
2004,10928,0,0,0,0,0,7162.00321890162,535.000135410654,19.9999945289209,999.999721017902
2005,10928,0,0,0,0,0,31530.1654528761,2925.00070297716,19.9999945289209,22955.8939612411
2006,10928,0,0,0,0,0,55093.1131981479,1063.99928722495,25.0000043782954,31994.8425986311
2004,10929,0.0909091,0,0,0,0,10359.0001444241,8327.00394503527,54.999989812215,6344.00150153182
2005,10929,0.0909091,0,0,0,0,16557.9892754076,8327.00394503527,63.0000172373358,10068.993194208
2006,10929,0.0909091,0,0,0,0,18799.997202221,8245.00630747936,67.0000255008101,9682.99951961156
2004,10930,0.0666667,0.4798464,0,0,0,9349.99418165826,4980.00413330859,60.0000262666797,4549.99767065086
2005,10930,0.0666667,0.2879079,0,0,0,10630.0056196999,1109.99967331997,54.999989812215,6281.9957276221
2006,10930,0.0666667,1,0,0,0,15470.0008730168,450.000187756075,45.9999817615053,10507.9984153367
2004,10931,0.1875,0.5,1,0,0,8450.00236303252,1700.00079892487,16.0000044441641,3691.99780096149
2005,10931,0.1875,0.5,0,0,0,8877.00052313655,2064.99895635931,25.0000043782954,6739.99862567133
2006,10931,0.1875,0.5,0,0,0,24370.0451669307,78.0000135182131,37.9999939303978,15920.9956775127
2004,10932,0.09,0,0,0,0,92592.1829792301,17404.0114198024,199.999926690406,84529.849543245
2005,10932,0.09,0,0,0,0,183777.304140868,20147.993817274,220.000099802503,152393.306398434
2006,10932,0.09,0,0,0,0,253097.482544963,20489.9950571376,185.000032360513,86599.5588130482
2004,10933,0.0190476,0,0,0,0,16529.0050757699,7165.00472702237,104.999963233466,10003.9970788573
2005,10933,0.0190476,0,0,0,0,36965.1183624448,7165.00472702237,139.99994083471,19376.0103508
2006,10933,0.0190476,0,0,0,0,64407.7985333911,7621.00096279058,169.999925701472,14434.9986705793
2004,10934,0.0125,0,0,1,0,41552.7922420345,5023.00178944384,80.0000292260948,17971.9951441451
2005,10934,0.0125,0,0,1,0,23490.9377946514,5206.99920248085,84.9999781983259,15731.9978989648
2006,10934,0.0125,0,0,1,0,55682.990374236,5981.99856916623,99.0000148366767,32617.0357538631
2004,10935,0.0520833,0,0,1,0,35096.9671592011,4766.00163159897,95.9999816190895,16978.005648617
2005,10935,0.0520833,0,0,0,0,9313.00416736674,5265.99820926406,69.9999830565469,6997.99529085401
2006,10935,0.0520833,0,0,1,0,20163.0096653768,4906.99982290684,49.9999997285927,4356.9998862063
2004,10936,0,0,0,0,0,19803.0055377735,5144.99666466145,69.9999830565469,1837.99944324115
2005,10936,0,0,0,0,0,49577.8777443109,6315.99762912858,69.9999830565469,21172.0035361927
2006,10936,0,0,0,0,0,57736.79822003,6437.99863605349,69.9999830565469,29576.9316404403
2004,10937,0.0482759,0,0,0,0,41686.807882441,4501.00057030855,145.000037349022,20425.9820631602
2005,10937,0.0482759,0,0,0,0,62554.2838274495,15711.9995193032,207.000042794073,30223.9519516974
2006,10937,0.0482759,0,0,0,0,84862.7054854659,19464.0022488053,257.999849090267,33596.9309162128
2004,10938,0.2682927,0.3,0,1,0,8278.00271262921,4215.00054611248,40.9999972651235,8543.00415914674
2005,10938,0.2682927,0,0,0,0,9270.00316515026,1600.00014683541,36.0000022155801,4680.00285989415
2006,10938,0.2682927,0,0,0,0,10499.9943704726,2600.00071757521,36.0000022155801,5234.99935450026
2004,10939,0.06,0,0,0,0,16749.9910010111,3799.99868628521,49.9999997285927,7537.99868969158
2005,10939,0.06,0,0,0,0,21856.9887359939,959.999726916633,47.9999994764212,14389.0100037627
2006,10939,0.06,0,0,0,0,29957.949678731,869.999815865712,28.0000137150977,16697.9961468711
2004,10940,0.1666667,0,0,0,0,7409.00180470921,1915.00018840777,47.9999994764212,7948.0031500179
2005,10940,0.1666667,0,0,0,0,16632.0028351267,1915.00018840777,330.000114028046,13505.0099096118
2006,10940,0.1666667,0,0,0,0,45421.9160531567,2012.99914318728,432.000177878581,32092.8967633433
2004,10941,0.1090909,0,0,1,0,99885.519082435,30604.1224666883,330.000114028046,79092.2364189392
2005,10941,0.1090909,0,0,1,0,143475.561996038,39256.0165750746,351.999938189475,95172.8508537301
2006,10941,0.1090909,0,0,1,0,157890.968339823,45179.1058956535,379.999903966248,99775.7054200316
2004,10942,0.4090909,1,1,1,0,11104.9918230747,13119.9991800252,22.0000120261203,9623.99752033327
2005,10942,0.4090909,1,1,0,0,31573.0756502123,15662.0050852818,34.9999978478706,31080.006076713
2006,10942,0.4090909,1,1,1,0,76813.8314557263,19967.994585295,34.9999978478706,61326.0505598043
2004,10943,0.1115385,0,1,1,0,40798.0677417527,17055.0052042872,260.00009593598,19393.9996341421
2005,10943,0.1115385,0,1,1,0,54346.7449374205,50218.0599027005,216.999923281734,14526.9961376651
2006,10943,0.1115385,0,0,1,0,59254.0848952121,55825.1631929944,231.000066869475,17549.9959829106
2004,10944,0.12,0,0,1,0,22690.0095803125,2600.00071757521,25.0000043782954,20139.9966512711
2005,10944,0.12,0,0,0,0,28200.0773547871,2600.00071757521,49.9999997285927,18219.9968877701
2006,10944,0.12,0,0,0,0,44459.7693635396,2600.00071757521,49.9999997285927,33020.0423490318
2004,10945,0.3148148,0,0,0,0,10555.0004192191,6553.99456504034,53.9999974855292,4161.9999710592
2005,10945,0.3148148,0,0,0,0,35004.0833216703,35622.0461839982,80.0000292260948,18491.9910293829
2006,10945,0.3148148,0,0,1,0,36749.1362145954,60362.9026082439,90.000029670281,27002.9122424126
2004,10946,0.2142857,0,0,1,0,36237.1458443117,8237.00429196205,42.0000160321016,36942.9459438181
2005,10946,0.2142857,0.2998791,0,0,0,80272.3093107642,9435.00511563338,297.999855021425,66550.0782746082
2006,10946,0.2142857,0.2999396,0,1,0,105182.266953894,13960.9999024315,342.000089924601,81834.9751270751
2004,10947,0.1,0,0,0,0,5790.00248641737,3215.00116810063,19.9999945289209,4032.00076708322
2005,10947,0.1,0,0,0,0,5650.00099360634,3999.99743959271,29.9999885501375,4204.00112668543
2006,10947,0.1,0,0,0,0,5699.99741321153,3999.99743959271,29.9999885501375,4028.99804516454
2004,10948,0.2636364,0,0,1,0,25609.0222495176,17229.0122406505,109.999959762842,21060.0045134119
2005,10948,0.2636364,0,0,1,0,52187.067806144,35500.0718711182,117.000007628663,40616.9196936409
2006,10948,0.2636364,0,0,1,0,168048.851692519,36891.9998393129,375.999946085404,139288.137749432
2004,10949,0.7040359,0,0,1,0,46611.8462881802,18891.00194281,223.000050964399,34656.1334327632
2005,10949,0.7040359,0,0,1,0,68829.6575445924,12313.9987012283,257.999849090267,46548.0317816834
2006,10949,0.7040359,0,0,1,0,103610.090218882,30801.8490114792,262.999991537248,76323.029496882
2004,10950,0.1037037,0,0,1,0,35624.8960616865,7899.99969620461,135.000029910815,33961.064987856
2005,10950,0.1037037,0,0,0,0,68180.2355151335,5632.0005753771,141.999991820621,48570.9065510066
2006,10950,0.1037037,0,0,0,0,85629.9171084671,9300.00298398595,160.00002956259,57740.2625318516
2004,10951,0.125,0,0,0,0,13238.0031681335,1380.00030615131,16.0000044441641,5682.99692380929
2005,10951,0.125,0,0,0,0,15505.9949639791,1380.00030615131,14.9999969834672,6883.00080945211
2006,10951,0.125,0,0,0,0,5749.99923069952,1380.00030615131,16.0000044441641,4790.00148296046
2004,10952,0.5294118,0,0,0,0,6495.00046046499,893.000374277365,16.9999941510453,3973.99831855421
2005,10952,0.5294118,0,0,0,0,8357.99629734112,1063.00066082271,14.9999969834672,4610.99985149488
2006,10952,0.5294118,0,0,0,0,10477.0035899136,1161.00002124875,19.9999945289209,4385.00041742447
2004,10953,0.247191,0.4899722,0,0,0,128322.255487586,5892.00131048393,178.000080048027,116906.529344246
2005,10953,0.247191,0.4900024,0,1,0,191214.287074349,37645.9252394805,231.000066869475,103874.633097762
2006,10953,0.247191,0.4700993,0,1,0,282089.591551118,7747.99980996569,279.000060871846,274308.866362575
2004,10954,0.1666667,0,0,1,0,17811.9881293463,636.999582400669,36.0000022155801,13055.0067738074
2005,10954,0.1666667,0,0,0,0,16729.9867167053,1979.99975509662,45.0000229603415,9869.99869294039
2006,10954,0.1666667,0,0,1,0,49406.1406447283,2480.00039888564,44.0000161075995,44790.8877823699
2004,10955,0.1538462,0,0,1,0,35325.8404781983,5796.00403725984,39.0000138009462,26532.0840894482
2005,10955,0.1538462,0,0,0,0,30720.0249673335,6139.99987019311,51.0000187310628,18749.9994112771
2006,10955,0.1538462,0,0,0,0,40690.0959879967,7229.99772144554,90.000029670281,26720.0633892516
2004,10956,0,0,0,0,0,5525.00261671823,1484.99992391335,12.0000042025447,4379.99998523725
2005,10956,0,0,0,0,0,2269.99974922075,6999.99700373848,49.9999997285927,1899.99968620642
2006,10956,0,0,0,0,0,18999.9950951777,20050.0113736722,49.9999997285927,15410.0011046788
2004,10957,0.0967742,0,0,0,0,13879.9967512365,7889.9967348037,30.9999936609611,5749.99923069952
2005,10957,0.0967742,0,0,0,0,11730.0006844746,7489.99942693065,48.9999853925815,9250.00156781528
2006,10957,0.0967742,0,0,0,0,37999.9453291154,14000.0054796375,99.9999814011926,28929.8727670024
2004,10958,0.0827586,0,0,0,0,17395.9900196127,4999.99904291891,145.000037349022,11174.0007819667
2005,10958,0.0827586,0,0,0,0,26090.0684046578,13657.9903093652,149.999955885568,9166.00673637939
2006,10958,0.0827586,0,0,0,0,51729.836378395,13819.9986550147,160.00002956259,23266.0384732312
2004,10959,0.4186046,0,0,1,0,20041.0109393141,6951.00129913864,42.9999950251771,10437.0055961116
2005,10959,0.4186046,0,0,1,0,103120.140489436,6204.99567115333,51.0000187310628,77661.1180568839
2006,10959,0.4186046,0,0,1,0,209259.418899381,7607.99540305586,59.0000328095717,131989.809786312
2004,10960,0.0703125,1,1,1,0,28298.10159691,6253.99663523767,127.999966218293,26018.9396528356
2005,10960,0.0703125,1,1,1,0,41515.8267090413,13828.0027511982,157.000030560319,35263.0164121536
2006,10960,0.0703125,1,1,0,0,61619.2746043461,13828.0027511982,212.999964703895,36101.8720385504
2004,10961,0,0,0,0,0,20951.9919086001,3306.00238567338,25.0000043782954,12967.9991776277
2005,10961,0,0,0,0,0,17220.0038231552,4200.00082205995,32.0000031104089,13300.0091210122
2006,10961,0,0,0,0,0,16980.009171489,4999.99904291891,28.0000137150977,13515.9939470746
2004,10962,0,0,0,0,0,11695.9978714503,3189.9993754654,14.9999969834672,10329.9941933673
2005,10962,0,0,0,0,0,17210.001906772,4200.00082205995,16.0000044441641,13340.0090782784
2006,10962,0,0,0,0,0,14319.9936918318,2499.99997285927,16.0000044441641,11408.0097806065
2004,10963,0.0545455,0,0,0,0,33334.8941598043,1901.99953761371,54.999989812215,27457.0981991518
2005,10963,0.0545455,0,0,0,0,29884.9413878516,1399.9992781555,45.0000229603415,18159.9881568639
2006,10963,0.0545455,0,0,0,0,25149.9201356005,1399.9992781555,46.9999717196358,18219.9968877701
2004,10964,0.125,0,0,1,0,19004.9927510506,13090.0018469475,47.9999994764212,4242.99641380805
2005,10964,0.125,0,0,1,0,36119.9274880559,23740.0790979265,120.000030866158,15366.0068313013
2006,10964,0.125,0.28,0,1,0,57520.1154775596,36845.9136493832,149.999955885568,14363.9948958114
2004,10965,0.6219512,1,0,0,0,166039.335481525,12956.0093245503,163.999929836846,95911.3877584932
2005,10965,0.6219512,1,0,0,0,185737.562117205,52802.8264757886,192.999963541361,119915.187374017
2006,10965,0.6219512,1,0,1,0,222730.990138275,21898.9944669645,195.000086080088,133207.054846643
2004,10966,0.05,0,0,0,0,5043.00291446792,859.999665247169,39.9999818354467,3232.99748561465
2005,10966,0.05,0,0,1,0,5294.99863370216,4106.00165234145,52.0000146337678,3081.00154482406
2006,10966,0.05,0,0,1,0,4965.00210278085,4722.00133327833,53.0000045817377,3179.00012426456
2004,10967,0.0487805,1,0,1,0,10079.9945404179,6810.99842501557,81.9999797243337,6456.99940191093
2005,10967,0.0487805,1,0,1,0,19260.0060601192,10040.0060918148,104.999963233466,7379.99322815556
2006,10967,0.0487805,1,1,1,0,22210.0462659552,11219.9979907597,71.0000087300671,10050.0008694535
2004,10968,0.0214067,0,0,0,0,52903.7762507028,21000.0059491841,326.999944116603,43016.1110463984
2005,10968,0.0214067,0,0,0,0,60060.0395472815,28999.9678399281,630.000113787096,53519.962814204
2006,10968,0.0214067,0,0,1,0,72009.9800357406,38972.0499408872,630.000113787096,62583.0654172683
2004,10969,0,0,0,0,0,5006.00264321015,603.999880447383,19.0000003958376,4180.99694219932
2005,10969,0,0,0,0,0,10635.9919978711,632.999732782793,19.9999945289209,7973.99579019718
2006,10969,0,0,0,0,0,10112.9999605374,837.999915796018,27.0000036178834,5013.00091605814
2004,10970,0.3181818,0,0,0,0,10870.0002161472,372.99984347289,22.0000120261203,3732.99821221228
2005,10970,0.3181818,0,0,0,0,20099.998109652,369.99999791384,22.0000120261203,14229.9901658795
2006,10970,0.3181818,0,0,0,0,44499.8011675764,400.000181156848,34.9999978478706,30759.9869694645
2004,10971,0.42,0,0,1,0,12532.994427685,29799.8905598948,49.9999997285927,14456.0024246752
2005,10971,0.42,0,0,1,0,18090.0076269384,26620.0507923633,84.9999781983259,14609.9926256811
2006,10971,0.42,0,0,1,0,173329.554380348,61740.7842229938,109.999959762842,157432.173492218
2004,10972,0.24,0,0,1,0,6173.9987339467,722.999839379231,25.0000043782954,4539.9986786995
2005,10972,0.24,0,0,1,0,19689.9966205432,1200.00019706871,45.0000229603415,13979.9997792865
2006,10972,0.24,0,0,0,0,29460.0385921356,3280.99825135509,165.000086806427,19694.9985148985
2004,10973,0.0483871,0,0,0,0,13623.0024553272,5277.99727094077,61.9999761272089,17375.9961297803
2005,10973,0.0483871,0,0,0,0,53297.7822249365,4688.00313506894,57.9999993883077,44742.0923130491
2006,10973,0.0483871,0,0,1,0,156373.084766818,15958.9966103217,210.999971836552,130368.456342709
2004,10974,0.0930233,0,0,1,0,35617.0594466122,11840.0010840942,42.9999950251771,23373.0750508476
2005,10974,0.0930233,0,0,1,0,21259.0082038271,11840.0010840942,40.9999972651235,10933.9947576409
2006,10974,0.0930233,0,0,1,0,23447.9886889049,11845.0104639619,42.0000160321016,21770.9980853223
2004,10975,0.0625,0,0,0,0,15764.9909827511,661.999631969803,32.0000031104089,14133.9926326431
2005,10975,0.0625,0,0,0,0,22016.0057080215,1632.99984817924,34.9999978478706,9380.99393869441
2006,10975,0.0625,0,0,1,0,15866.0042225469,4833.00158597297,34.9999978478706,12381.0084386363
2004,10976,0.6,0,0,0,0,6600.0004751042,80.0000292260948,5.00000043782952,6310.00028057252
2005,10976,0.6,0,0,0,0,8062.00045407514,417.999819204691,19.0000003958376,6200.00265959484
2006,10976,0.6,0,0,0,0,93315.3596724214,520.999978246496,33.0000144716093,28237.0436637678
2004,10977,0.3076923,0,0,1,0,30245.11612466,10924.9997818956,64.999982456786,17384.0083106619
2005,10977,0.3076923,0,0,0,0,43125.0795944343,15597.0020735928,78.0000135182131,30236.9510456415
2006,10977,0.3076923,0,0,1,0,41753.1426291226,14273.0011471244,78.0000135182131,21142.9966081373
2004,10978,0.1020408,0,0,0,0,45197.1811528222,7654.00255654627,98.0000510902973,28883.0443144079
2005,10978,0.1020408,0,0,0,0,68370.0402762429,7654.00255654627,95.9999816190895,41819.164738208
2006,10978,0.1020408,0,0,0,0,97947.8036552702,7654.00255654627,98.0000510902973,48920.9006352202
2004,10979,0.0091743,0,0,0,0,5436.0012216268,2061.00086378494,217.999986311979,2246.99938839965
2005,10979,0.0091743,0,0,0,0,7409.99467747202,2502.00077305092,118.00004431306,3105.99998848099
2006,10979,0.0091743,0,0,0,0,14792.0033567939,2862.00011414688,175.000004563385,7376.00173161629
2004,10980,0.0252101,0,1,0,0,33399.9606225991,2079.99964079367,118.999941319743,19581.9989050917
2005,10980,0.0252101,0,1,0,0,39000.1199208248,2104.0008966038,118.999941319743,21949.9908138541
2006,10980,0.0252101,0,1,0,0,42799.8552690535,2105.00053442487,118.999941319743,18593.0103232072
2004,10981,0.1714286,0,0,0,0,31719.9151253621,5840.9982825108,69.9999830565469,11365.0029971027
2005,10981,0.1714286,0,0,1,0,39547.1931097143,5563.00105655125,84.9999781983259,15280.992273848
2006,10981,0.1714286,0,0,0,0,19542.0141776423,17322.9934643982,75.9999741382433,5676.9988465999
2004,10982,0.3111111,0,0,0,0,33450.0981572833,28084.9745840264,45.0000229603415,18897.9929067774
2005,10982,0.3111111,0,0,0,0,44751.936656196,20285.0004941315,69.9999830565469,27731.1053783804
2006,10982,0.3111111,0,0,0,0,51083.151214916,30400.0642232807,78.0000135182131,28455.8772516581
2004,10983,0.1931818,0,1,1,0,34299.9782828236,7833.0011172425,88.0000163259194,28549.9367594174
2005,10983,0.1931818,0,1,0,0,49000.2167229339,3000.00129704954,99.9999814011926,24999.9724037568
2006,10983,0.1931818,0,1,0,0,53880.2893081274,5200.00049623853,99.9999814011926,37415.8615832915
2004,10984,0.1691395,0,0,1,0,68374.8263465727,50013.0874920115,337.000023471255,46442.0231649672
2005,10984,0.1691395,0,0,1,0,78173.8131306714,51281.7388525121,349.999945930793,51820.9610566154
2006,10984,0.1691395,0,0,1,0,76996.8660994184,29545.8921607964,355.000074736235,53915.8620367799
2004,10985,0.2702703,0,0,0,0,26770.0766556193,2360.00024067362,37.0000032321638,18170.0152375461
2005,10985,0.2702703,0,0,0,0,33100.0476188476,3699.99963506045,37.0000032321638,12315.9937306109
2006,10985,0.2702703,0,0,0,0,43750.1359845843,4200.00082205995,37.0000032321638,23296.0710296958
2004,10986,0.078125,0,0,1,0,25837.9598084991,29999.9201807774,320.000001345993,10850.0069551929
2005,10986,0.078125,0,0,1,0,18568.9850965155,33033.9136795939,340.000130012555,11001.9961115044
2006,10986,0.078125,0,0,0,0,29740.0529368264,19999.9889492805,320.000001345993,17223.9993275027
