edad,mujer,hispano,educ,renta,horassem,semtr,sindic,convlab,region,raza,estciv,exper,sal
37,0,0,13,46000,40,52,0,0,4,1,1,18,22.1153846153846
34,1,0,13,70000,40,52,0,0,4,8,1,15,33.6538461538462
62,1,0,16,40000,40,52,0,0,4,1,1,40,19.2307692307692
43,0,0,16,150000,40,52,0,0,4,1,1,21,72.1153846153846
61,0,0,14,63000,40,52,0,0,4,1,1,41,30.2884615384615
54,1,0,14,40000,40,52,0,0,4,4,1,34,19.2307692307692
52,0,0,14,39000,40,52,0,0,4,1,7,32,18.75
34,0,0,16,50000,40,52,0,0,4,1,1,12,24.0384615384615
34,1,0,16,30000,40,52,0,0,4,1,2,12,14.4230769230769
60,0,0,12,95000,45,52,0,0,4,1,5,42,40.5982905982906
68,0,0,20,200000,60,52,0,0,4,4,3,42,64.1025641025641
34,0,1,14,25000,50,52,0,0,4,1,1,14,9.61538461538461
34,1,1,16,25000,40,52,0,0,4,1,2,12,12.0192307692308
38,0,0,14,30000,40,52,1,0,4,4,1,18,14.4230769230769
39,1,0,16,125000,44,52,0,0,4,4,1,17,54.6328671328671
65,0,0,16,24000,40,52,0,0,4,4,1,43,11.5384615384615
44,1,1,12,18000,40,52,0,0,4,1,5,26,8.65384615384615
20,0,0,12,28000,60,52,0,0,4,2,1,2,8.97435897435897
33,0,0,13,31200,38,52,0,0,4,1,1,14,15.7894736842105
29,1,0,14,31200,40,52,0,0,4,1,1,9,15
59,1,0,13,31000,40,52,1,0,4,1,7,40,14.9038461538462
40,0,0,14,30000,40,49,0,0,4,10,7,20,15.3061224489796
28,1,0,14,40000,40,52,0,0,4,1,7,8,19.2307692307692
58,0,0,12,41000,47,52,0,0,4,1,1,40,16.7757774140753
53,0,0,20,130000,60,52,0,0,4,1,1,27,41.6666666666667
56,1,0,12,48000,84,52,0,0,4,4,5,38,10.989010989011
20,1,0,13,24000,38,52,0,0,4,1,7,1,12.1457489878543
28,0,1,16,65300,50,52,0,0,4,1,1,6,25.1153846153846
48,1,0,14,80000,65,52,0,0,4,1,1,28,23.6686390532544
54,0,0,13,60000,60,52,0,0,4,1,1,35,19.2307692307692
41,0,0,18,110000,55,52,0,0,4,1,1,17,38.4615384615385
37,1,0,12,32000,38,52,0,0,4,1,2,19,16.1943319838057
38,0,0,14,45000,50,52,0,0,4,1,1,18,17.3076923076923
24,1,0,12,31200,40,52,0,0,4,3,7,6,15
65,0,0,16,70000,40,52,0,0,4,1,3,43,33.6538461538462
49,0,0,12,54000,40,52,0,0,4,1,7,31,25.9615384615385
32,0,0,16,50000,38,52,0,0,4,1,1,10,25.3036437246964
48,1,0,12,27598,40,52,0,0,4,4,5,30,13.2682692307692
39,0,0,16,60000,43,52,0,0,4,1,1,17,26.8336314847943
38,1,0,18,200000,50,52,0,0,4,1,1,14,76.9230769230769
54,1,0,16,85000,40,52,0,0,4,1,4,32,40.8653846153846
33,0,0,18,80000,40,52,0,0,4,1,1,9,38.4615384615385
55,0,0,18,153000,55,52,0,0,4,1,1,31,53.4965034965035
54,1,0,14,72000,40,52,0,0,4,1,1,34,34.6153846153846
40,0,0,14,120000,90,52,0,0,4,1,1,20,25.6410256410256
57,0,0,13,60000,40,52,0,0,4,1,1,38,28.8461538461538
59,1,0,13,190000,40,52,0,0,4,1,1,40,91.3461538461538
61,0,0,16,85000,65,52,0,0,4,1,7,39,25.1479289940828
45,0,0,16,127000,50,52,0,0,4,1,1,23,48.8461538461538
34,1,0,16,76000,50,52,0,0,4,1,1,12,29.2307692307692
40,0,0,10,35000,40,52,0,0,4,1,1,24,16.8269230769231
43,1,0,12,45000,40,52,0,0,4,1,1,25,21.6346153846154
45,0,0,14,50960,38,52,0,0,4,1,7,25,25.7894736842105
49,1,0,12,40000,40,52,0,0,4,1,1,31,19.2307692307692
33,0,0,14,97000,40,52,0,0,4,1,1,13,46.6346153846154
30,1,0,13,30000,40,52,0,0,4,8,1,11,14.4230769230769
39,0,0,13,40000,40,52,0,0,4,2,7,20,19.2307692307692
38,1,0,14,35000,40,51,0,0,4,1,7,18,17.156862745098
49,0,0,16,60000,40,52,0,0,4,1,5,27,28.8461538461538
45,1,0,16,62000,40,52,0,0,4,1,5,23,29.8076923076923
19,1,0,12,18700,40,48,0,0,4,1,7,1,9.73958333333333
30,0,0,16,29000,50,52,0,0,4,1,1,8,11.1538461538462
29,1,0,14,11200,40,52,0,0,4,1,2,9,5.38461538461539
30,0,1,14,25000,50,52,0,0,4,1,1,10,9.61538461538461
23,0,0,12,45000,40,52,0,0,4,1,1,5,21.6346153846154
41,0,0,18,85000,60,52,0,0,4,1,1,17,27.2435897435897
22,1,0,12,27200,40,52,0,0,4,1,7,4,13.0769230769231
25,0,0,13,23000,40,52,0,0,4,1,7,6,11.0576923076923
19,1,0,10,12133,40,52,0,0,4,7,7,3,5.83317307692308
32,1,0,14,32000,40,52,0,0,4,4,5,12,15.3846153846154
22,0,0,12,40000,50,52,0,0,4,1,7,4,15.3846153846154
19,1,1,13,20000,42,52,0,0,4,6,7,0,9.15750915750916
30,1,0,14,31716,40,52,0,0,4,15,4,10,15.2480769230769
53,1,0,13,58376,40,52,0,0,4,1,5,34,28.0653846153846
41,1,0,20,407720,50,52,0,0,4,1,7,15,156.815384615385
67,1,0,12,24911,38,52,0,0,4,1,1,49,12.6067813765182
69,0,0,16,55111,52,52,0,0,4,1,1,47,20.3812869822485
40,0,0,16,60000,53,52,0,0,4,1,1,18,21.7706821480406
32,1,0,13,65000,45,52,0,0,4,1,1,13,27.7777777777778
46,0,0,13,71000,40,52,0,0,4,1,1,27,34.1346153846154
55,0,0,13,62000,40,52,0,0,4,1,6,36,29.8076923076923
44,1,0,13,52000,58,52,0,0,4,1,5,25,17.2413793103448
27,1,0,13,11187,40,52,0,0,4,1,1,8,5.37836538461538
31,0,0,12,75946,42,52,0,0,4,1,1,13,34.7738095238095
24,1,0,18,50000,40,52,0,0,4,1,1,0,24.0384615384615
30,0,0,18,36000,48,52,0,0,4,1,1,6,14.4230769230769
33,0,0,14,62000,45,52,0,0,4,1,1,13,26.4957264957265
53,0,0,12,121000,80,52,0,0,4,1,1,35,29.0865384615385
63,0,0,12,36000,40,52,0,0,4,1,5,45,17.3076923076923
58,1,0,16,80000,50,52,0,0,4,1,5,36,30.7692307692308
58,0,0,14,113000,40,52,0,0,4,1,5,38,54.3269230769231
66,1,0,13,38000,40,52,0,0,4,1,1,47,18.2692307692308
25,0,0,13,38000,40,52,0,0,4,1,1,6,18.2692307692308
33,0,0,13,60000,50,52,0,0,4,1,1,14,23.0769230769231
27,0,0,13,27101,40,52,0,0,4,3,7,8,13.0293269230769
26,0,0,12,56000,50,52,0,0,4,7,7,8,21.5384615384615
62,1,0,16,52000,45,52,0,0,4,1,5,40,22.2222222222222
39,0,0,16,100000,40,52,0,0,4,1,1,17,48.0769230769231
38,1,1,16,83000,36,52,0,0,4,1,7,16,44.3376068376068
22,1,0,14,42000,38,52,0,0,4,4,7,2,21.2550607287449
28,0,0,12,23000,40,52,0,0,4,4,1,10,11.0576923076923
23,0,0,12,26000,40,52,0,0,4,4,7,5,12.5
25,0,0,12,28000,40,52,0,0,4,1,7,7,13.4615384615385
22,0,0,12,25000,40,52,0,0,4,1,7,4,12.0192307692308
24,0,0,13,12000,36,52,0,0,4,3,1,5,6.41025641025641
24,1,0,13,30000,40,52,0,0,4,4,1,5,14.4230769230769
54,1,0,8,15000,40,52,0,0,4,1,1,40,7.21153846153846
41,0,0,14,35000,40,48,0,0,4,2,1,21,18.2291666666667
41,1,0,14,38000,46,52,0,0,4,2,1,21,15.8862876254181
27,0,0,16,48000,38,51,0,0,4,4,1,5,24.7678018575851
24,0,0,14,67790,99,49,0,0,4,1,7,4,13.9744382601525
21,1,0,12,35372,40,52,0,0,4,1,7,3,17.0057692307692
31,1,0,14,60000,40,52,0,0,4,1,1,11,28.8461538461538
32,0,0,12,9500,40,52,0,0,4,1,1,14,4.56730769230769
49,1,0,10,28000,40,52,0,0,4,4,1,33,13.4615384615385
26,1,0,12,16000,40,52,0,0,4,4,7,8,7.69230769230769
39,0,0,12,40000,40,52,0,0,4,3,6,21,19.2307692307692
27,0,0,14,40000,56,52,0,0,4,7,1,7,13.7362637362637
30,1,0,18,45000,40,52,0,0,4,1,1,6,21.6346153846154
54,1,1,13,50000,40,52,0,0,4,1,1,35,24.0384615384615
56,1,1,14,92994,46,52,0,0,4,1,1,36,38.8770903010033
60,0,0,14,29500,45,52,0,0,4,1,1,40,12.6068376068376
24,1,1,12,35000,40,52,0,0,4,1,1,6,16.8269230769231
33,1,0,13,42473,45,52,0,0,4,1,7,14,18.1508547008547
22,1,0,13,33000,40,52,0,0,4,1,7,3,15.8653846153846
26,1,0,14,40000,60,49,0,0,4,1,1,6,13.6054421768707
50,0,1,14,88000,40,52,0,0,4,1,1,30,42.3076923076923
50,1,0,12,40000,40,52,0,0,4,1,1,32,19.2307692307692
30,0,1,12,17000,40,52,0,0,4,1,6,12,8.17307692307692
44,1,1,14,80000,36,48,0,0,4,1,1,24,46.2962962962963
26,0,0,12,33000,40,52,0,0,4,2,1,8,15.8653846153846
19,0,0,12,35000,40,52,0,0,4,4,7,1,16.8269230769231
41,1,0,12,36000,65,50,0,0,4,1,1,23,11.0769230769231
58,1,0,14,40000,40,52,0,0,4,1,1,38,19.2307692307692
39,1,0,13,15000,37,52,0,0,4,1,5,20,7.7962577962578
48,0,0,20,195000,45,52,0,0,4,1,1,22,83.3333333333333
53,1,0,12,43500,40,52,0,0,4,1,4,35,20.9134615384615
38,0,0,14,60000,75,52,0,0,4,1,1,18,15.3846153846154
40,1,0,18,42000,60,52,0,0,4,7,2,16,13.4615384615385
51,0,0,12,51000,40,52,0,0,4,4,1,33,24.5192307692308
51,1,0,12,57000,40,52,0,0,4,4,1,33,27.4038461538462
42,0,0,13,120000,40,52,0,0,4,1,1,23,57.6923076923077
53,1,0,18,37200,38,52,0,0,4,1,1,29,18.8259109311741
56,0,0,18,50000,40,50,0,0,4,1,1,32,25
29,0,0,12,48000,60,52,0,0,4,1,1,11,15.3846153846154
45,1,0,12,49000,50,52,0,0,4,1,1,27,18.8461538461538
30,0,0,12,44000,50,52,0,0,4,1,1,12,16.9230769230769
44,1,0,11,14000,40,52,0,0,4,3,7,27,6.73076923076923
38,1,0,12,24000,40,52,0,0,4,1,1,20,11.5384615384615
35,1,0,13,48000,38,52,0,0,4,3,7,16,24.2914979757085
32,0,0,12,30000,40,52,0,0,4,3,7,14,14.4230769230769
42,0,0,16,80000,40,52,0,0,4,1,1,20,38.4615384615385
40,1,0,13,60000,38,52,0,0,4,4,1,21,30.3643724696356
49,1,0,12,24000,40,52,0,0,4,1,5,31,11.5384615384615
66,0,0,13,58000,43,52,0,0,4,1,5,47,25.9391771019678
54,1,0,12,70000,50,52,0,0,4,2,5,36,26.9230769230769
35,1,0,18,65000,50,52,0,0,4,2,7,11,25
55,0,0,11,27040,40,52,0,0,4,5,1,38,13
27,1,0,16,20000,40,52,0,0,4,4,1,5,9.61538461538461
40,0,0,12,64000,48,52,0,0,4,1,1,22,25.6410256410256
57,0,0,13,52000,40,52,0,0,4,11,1,38,25
56,0,0,16,37000,40,52,0,0,4,1,5,34,17.7884615384615
49,1,0,12,22000,40,52,0,0,4,3,7,31,10.5769230769231
37,0,0,20,403543,40,48,0,0,4,1,5,11,210.178645833333
46,1,0,20,75000,50,52,0,0,4,1,1,20,28.8461538461538
46,0,0,18,90000,45,52,0,0,4,1,1,22,38.4615384615385
37,0,0,13,33300,40,52,0,0,4,3,1,18,16.0096153846154
31,0,0,12,33000,50,52,0,0,4,5,1,13,12.6923076923077
48,0,0,13,59000,40,52,0,0,4,1,1,29,28.3653846153846
43,1,0,13,31628,38,52,0,0,4,1,1,24,16.0060728744939
57,0,0,16,59200,40,52,0,0,4,1,1,35,28.4615384615385
52,1,0,16,43000,40,52,0,0,4,1,1,30,20.6730769230769
44,1,0,6,27000,50,52,0,0,4,4,5,32,10.3846153846154
34,1,0,18,61300,70,52,0,0,4,2,7,10,16.8406593406593
59,0,0,13,64000,50,52,0,0,4,3,1,40,24.6153846153846
33,0,0,13,32000,45,50,0,0,4,2,1,14,14.2222222222222
46,1,0,16,101029,45,50,0,0,4,1,1,24,44.9017777777778
38,0,0,18,110000,55,52,0,0,4,1,1,14,38.4615384615385
52,1,0,16,40000,40,52,0,0,4,4,1,30,19.2307692307692
39,1,0,10,20000,40,52,0,0,4,7,1,23,9.61538461538461
37,0,0,16,70000,60,52,0,0,4,1,1,15,22.4358974358974
40,1,0,20,85000,40,52,0,0,4,1,1,14,40.8653846153846
42,1,0,16,87000,45,52,0,0,4,1,5,20,37.1794871794872
45,0,0,18,80000,40,52,0,0,4,1,1,21,38.4615384615385
31,0,0,12,27000,50,52,0,0,4,1,1,13,10.3846153846154
42,0,0,13,62000,40,52,0,0,4,1,1,23,29.8076923076923
30,1,0,14,30000,40,52,0,0,4,1,3,10,14.4230769230769
30,1,0,16,70000,60,52,0,0,4,1,1,8,22.4358974358974
31,0,0,13,55000,60,52,0,0,4,1,1,12,17.6282051282051
30,1,0,12,45000,38,52,0,0,4,1,1,12,22.7732793522267
31,0,0,12,42000,40,52,0,0,4,1,1,13,20.1923076923077
33,0,0,16,53000,50,52,0,0,4,1,1,11,20.3846153846154
35,1,0,18,75000,40,52,0,0,4,4,7,11,36.0576923076923
49,1,0,16,70577,99,52,0,0,4,2,1,27,13.709595959596
58,0,0,12,75000,84,52,0,0,4,1,1,40,17.1703296703297
28,0,1,13,33000,40,52,0,0,4,1,7,9,15.8653846153846
40,0,0,18,553087,60,52,0,0,4,2,7,16,177.271474358974
41,0,0,12,50000,45,52,0,0,4,3,1,23,21.3675213675214
43,1,0,12,25000,40,52,0,0,4,4,1,25,12.0192307692308
49,1,0,12,25000,40,52,0,0,4,3,1,31,12.0192307692308
23,1,0,13,28000,40,52,0,0,4,1,5,4,13.4615384615385
30,0,0,6,19000,40,52,0,0,4,4,1,18,9.13461538461539
31,0,0,18,40000,40,52,0,0,4,1,1,7,19.2307692307692
37,0,0,16,50000,50,52,0,0,4,1,1,15,19.2307692307692
43,1,0,16,45000,50,52,0,0,4,1,1,21,17.3076923076923
50,1,0,18,57000,40,52,0,0,4,1,7,26,27.4038461538462
53,1,0,14,53000,50,52,0,0,4,1,5,33,20.3846153846154
56,0,0,12,40000,40,52,0,0,4,1,1,38,19.2307692307692
33,1,0,12,65000,40,52,0,0,4,1,1,15,31.25
31,1,0,13,30000,40,52,0,0,4,1,7,12,14.4230769230769
43,0,0,12,104000,40,52,0,0,4,1,1,25,50
28,0,0,16,40002,40,52,0,0,4,1,1,6,19.2317307692308
22,0,0,12,15002,40,52,0,0,4,1,7,4,7.2125
18,0,0,10,30000,40,52,0,0,4,1,7,2,14.4230769230769
48,0,0,14,60002,37,52,1,0,4,1,1,28,31.1860706860707
67,0,0,12,45002,40,52,0,0,4,1,1,49,21.6355769230769
44,0,0,13,50000,40,52,0,0,4,1,1,25,24.0384615384615
32,0,0,12,83000,60,50,1,0,4,1,1,14,27.6666666666667
33,0,0,12,36000,40,52,0,0,4,1,1,15,17.3076923076923
28,1,0,12,22000,40,52,0,0,4,1,1,10,10.5769230769231
45,1,0,16,96069,40,52,0,1,4,1,5,23,46.1870192307692
46,1,0,16,105000,40,52,0,0,4,1,5,24,50.4807692307692
28,0,0,13,60000,55,52,0,0,4,1,1,9,20.979020979021
56,1,0,12,39250,37,52,0,0,4,1,1,38,20.4002079002079
63,0,0,12,48500,40,50,0,0,4,1,1,45,24.25
51,1,0,12,28000,40,52,0,0,4,1,1,33,13.4615384615385
33,0,0,13,37000,40,52,0,0,4,1,1,14,17.7884615384615
33,1,0,12,28000,40,49,0,0,4,1,1,15,14.2857142857143
59,1,0,12,32000,40,52,0,0,4,1,5,41,15.3846153846154
57,0,0,12,24000,60,50,0,0,4,1,1,39,8
56,1,0,12,79000,60,52,0,0,4,1,1,38,25.3205128205128
55,1,0,16,35000,40,52,0,0,4,1,1,33,16.8269230769231
58,0,0,18,84000,40,52,0,0,4,1,1,34,40.3846153846154
49,0,0,12,58000,40,52,0,0,4,1,1,31,27.8846153846154
46,1,0,14,42000,40,52,0,0,4,1,1,26,20.1923076923077
56,1,0,13,85000,40,52,0,0,4,1,1,37,40.8653846153846
55,0,0,14,68000,50,52,0,0,4,1,1,35,26.1538461538462
50,1,0,13,45000,37,52,0,0,4,1,1,31,23.3887733887734
27,1,0,18,40000,50,52,0,0,4,1,7,3,15.3846153846154
29,0,0,14,40000,40,52,0,0,4,1,7,9,19.2307692307692
34,0,1,12,34000,50,52,0,0,4,1,7,16,13.0769230769231
33,1,1,12,25000,40,52,0,0,4,1,7,15,12.0192307692308
30,0,0,13,84000,40,49,0,0,4,1,1,11,42.8571428571429
27,0,0,12,56000,40,52,0,0,4,1,1,9,26.9230769230769
33,0,0,13,83900,72,52,0,0,4,3,1,14,22.409188034188
34,1,0,13,29000,40,52,0,0,4,3,1,15,13.9423076923077
35,0,0,13,13000,40,52,0,0,4,1,1,16,6.25
17,1,0,11,10000,52,52,0,0,4,1,7,0,3.69822485207101
41,1,0,16,49000,37,52,0,0,4,1,1,19,25.4677754677755
46,0,0,16,49000,40,52,0,0,4,1,1,24,23.5576923076923
34,0,0,12,31000,40,52,0,0,4,1,5,16,14.9038461538462
43,1,0,16,50000,40,52,0,0,4,1,1,21,24.0384615384615
47,0,0,18,60002,40,52,0,0,4,1,1,23,28.8471153846154
49,0,0,12,40002,52,52,0,0,4,1,1,31,14.7936390532544
39,0,0,13,40000,60,52,0,0,4,1,5,20,12.8205128205128
30,0,0,13,45000,52,52,0,0,4,1,1,11,16.6420118343195
32,0,0,16,46000,40,52,0,0,4,1,1,10,22.1153846153846
43,0,0,12,84000,55,52,0,0,4,1,1,25,29.3706293706294
40,1,0,12,25000,52,52,0,0,4,1,1,22,9.24556213017751
45,0,0,12,15000,40,52,0,0,4,1,1,27,7.21153846153846
30,1,0,18,41000,40,52,0,0,4,1,7,6,19.7115384615385
51,0,0,12,120000,40,50,1,0,4,1,1,33,60
30,1,0,12,23000,40,52,0,0,4,1,1,12,11.0576923076923
61,1,0,14,36128,40,52,1,0,4,1,1,41,17.3692307692308
53,0,0,13,105000,60,52,0,1,4,3,1,34,33.6538461538462
28,0,0,13,42000,40,52,0,0,4,1,1,9,20.1923076923077
28,1,0,16,35002,40,52,0,0,4,1,2,6,16.8278846153846
27,0,1,12,30000,40,52,0,0,4,1,1,9,14.4230769230769
27,1,0,16,37000,40,52,0,0,4,1,7,5,17.7884615384615
49,1,0,12,38000,40,52,0,0,4,1,1,31,18.2692307692308
31,0,0,20,35000,40,52,0,0,4,1,1,5,16.8269230769231
56,1,0,12,67000,40,52,0,0,4,2,1,38,32.2115384615385
40,0,0,16,60000,40,52,0,0,4,1,1,18,28.8461538461538
57,0,0,16,182000,50,52,0,0,4,1,5,35,70
23,0,0,12,30000,40,52,0,0,4,1,1,5,14.4230769230769
37,0,0,18,67000,40,52,0,0,4,1,1,13,32.2115384615385
47,1,0,14,23100,40,52,0,0,4,1,1,27,11.1057692307692
53,0,0,14,78000,40,52,0,0,4,1,1,33,37.5
57,0,0,14,26000,40,52,0,0,4,1,1,37,12.5
30,0,0,11,26000,40,52,0,0,4,1,7,13,12.5
34,0,0,18,80000,40,52,0,0,4,1,1,10,38.4615384615385
57,1,0,13,78000,45,52,0,0,4,1,5,38,33.3333333333333
28,0,0,11,26000,40,52,0,0,4,1,7,11,12.5
68,0,0,13,29736,40,52,0,0,4,1,7,49,14.2961538461538
45,0,0,16,60000,40,52,0,0,4,1,1,23,28.8461538461538
43,1,0,18,60000,50,52,0,0,4,1,1,19,23.0769230769231
32,0,0,12,99000,40,52,0,0,4,1,1,14,47.5961538461538
21,0,0,12,20000,40,52,0,0,4,1,7,3,9.61538461538461
62,0,0,12,75000,45,52,0,0,4,1,1,44,32.0512820512821
54,0,0,14,85000,40,52,0,0,4,7,1,34,40.8653846153846
48,0,0,16,65000,40,52,1,0,4,1,1,26,31.25
47,1,0,13,9000,99,52,1,0,4,1,1,28,1.74825174825175
59,0,0,16,38000,43,52,0,0,4,1,1,37,16.994633273703
58,1,0,18,77000,50,52,1,0,4,1,1,34,29.6153846153846
52,1,0,10,46000,40,52,0,0,4,1,1,36,22.1153846153846
44,1,0,13,25250,40,52,0,0,4,1,1,25,12.1394230769231
30,0,0,12,100000,40,52,1,0,4,1,7,12,48.0769230769231
28,0,0,13,45000,50,52,0,0,4,2,1,9,17.3076923076923
27,1,0,16,47000,40,52,0,0,4,2,2,5,22.5961538461538
38,0,0,20,72000,40,52,0,0,4,1,1,12,34.6153846153846
26,0,0,12,66000,60,52,0,0,4,1,2,8,21.1538461538462
25,1,0,13,50002,40,52,0,0,4,1,1,6,24.0394230769231
23,0,1,12,50000,40,52,0,0,4,1,1,5,24.0384615384615
21,1,0,13,20700,40,48,0,0,4,1,7,2,10.78125
38,0,0,13,70000,50,52,0,0,4,1,1,19,26.9230769230769
24,0,0,12,60000,60,52,0,0,4,1,1,6,19.2307692307692
46,0,0,12,62000,40,52,0,0,4,1,6,28,29.8076923076923
34,0,0,16,100002,40,52,0,0,4,1,1,12,48.0778846153846
34,1,0,14,20002,40,52,0,0,4,1,2,14,9.61634615384615
41,0,0,13,65000,40,52,0,0,4,1,7,22,31.25
53,0,0,13,55000,38,52,0,0,4,1,6,34,27.834008097166
47,1,0,12,20000,39,52,0,0,4,1,1,29,9.86193293885602
41,0,0,13,45610,40,52,0,0,4,1,1,22,21.9278846153846
50,0,0,18,75000,40,52,0,0,4,1,1,26,36.0576923076923
45,1,0,13,27500,40,52,0,0,4,1,1,26,13.2211538461538
65,0,0,12,33000,40,52,0,0,4,1,1,47,15.8653846153846
30,1,0,16,60000,45,52,0,0,4,1,7,8,25.6410256410256
24,0,1,12,50000,40,50,0,0,4,1,7,6,25
32,0,0,14,40000,60,52,0,0,4,1,1,12,12.8205128205128
31,0,0,14,30000,50,52,0,0,4,1,1,11,11.5384615384615
22,0,0,12,29500,40,52,0,0,4,1,7,4,14.1826923076923
18,0,0,12,10000,40,52,0,0,4,1,7,0,4.80769230769231
21,1,0,13,40000,40,52,0,0,4,1,7,2,19.2307692307692
64,0,0,13,110000,45,52,0,0,4,1,1,45,47.008547008547
39,0,0,13,40000,40,52,0,0,4,1,1,20,19.2307692307692
40,1,0,14,26000,40,52,0,0,4,3,2,20,12.5
35,0,0,12,48000,40,52,0,0,4,4,1,17,23.0769230769231
52,0,0,13,112600,68,52,0,0,4,1,1,33,31.8438914027149
49,1,0,12,32000,45,50,0,0,4,1,1,31,14.2222222222222
32,0,0,13,35000,40,52,0,0,4,7,1,13,16.8269230769231
29,1,0,13,32000,40,52,0,0,4,7,1,10,15.3846153846154
31,1,0,14,28000,40,52,0,0,4,3,5,11,13.4615384615385
70,0,0,14,64500,40,50,0,0,4,2,1,50,32.25
27,1,0,18,59000,40,52,0,0,4,4,7,3,28.3653846153846
35,0,0,12,45000,80,52,0,0,4,1,1,17,10.8173076923077
33,0,0,13,41000,40,52,0,0,4,1,1,14,19.7115384615385
49,0,0,14,41000,40,52,0,0,4,7,1,29,19.7115384615385
48,1,0,16,30000,40,51,0,0,4,1,1,26,14.7058823529412
47,1,0,14,36000,40,52,0,0,4,3,1,27,17.3076923076923
27,0,0,12,45002,40,52,0,0,4,1,1,9,21.6355769230769
25,1,0,12,39000,70,52,0,0,4,1,1,7,10.7142857142857
36,1,0,13,15000,40,52,0,0,4,7,5,17,7.21153846153846
55,0,0,12,60002,40,52,0,0,4,5,1,37,28.8471153846154
53,1,0,12,40002,40,52,0,0,4,1,1,35,19.2317307692308
49,1,0,13,37000,40,52,0,0,4,7,1,30,17.7884615384615
50,1,0,16,35000,37,52,0,0,4,1,1,28,18.1912681912682
49,0,0,18,80000,50,52,0,0,4,1,1,25,30.7692307692308
29,0,0,12,40000,50,52,0,0,4,3,7,11,15.3846153846154
43,0,0,13,35000,55,52,0,0,4,1,1,24,12.2377622377622
41,1,0,12,30000,50,52,0,0,4,1,1,23,11.5384615384615
36,0,0,13,50000,40,52,0,0,4,1,1,17,24.0384615384615
35,1,0,14,55500,40,52,0,0,4,1,1,15,26.6826923076923
54,0,0,16,58000,38,52,0,0,4,1,1,32,29.3522267206478
46,0,0,13,70000,50,52,0,0,4,1,1,27,26.9230769230769
46,1,0,16,45000,50,52,0,0,4,7,1,24,17.3076923076923
46,0,0,18,40000,40,52,0,0,4,1,1,22,19.2307692307692
32,0,0,12,34000,40,52,0,0,4,3,7,14,16.3461538461538
42,0,1,12,60000,40,52,0,0,4,1,1,24,28.8461538461538
41,1,0,13,45000,40,52,0,0,4,1,1,22,21.6346153846154
19,0,1,13,25000,40,52,0,0,4,1,7,0,12.0192307692308
51,0,1,12,56000,40,52,0,0,4,3,7,33,26.9230769230769
47,0,0,14,80000,50,52,1,0,4,1,1,27,30.7692307692308
63,0,0,18,98000,45,52,0,0,4,1,1,39,41.8803418803419
63,1,0,18,150000,50,52,0,0,4,1,1,39,57.6923076923077
40,0,0,12,60000,50,50,0,0,4,1,1,22,24
32,1,0,14,60000,40,52,1,0,4,1,1,12,28.8461538461538
51,0,0,12,71857,38,52,1,0,4,1,1,33,36.3648785425101
48,1,0,11,47000,38,52,0,0,4,3,1,31,23.7854251012146
32,0,0,18,60000,45,51,0,0,4,1,1,8,26.1437908496732
29,1,0,16,45000,40,50,0,0,4,8,1,7,22.5
61,0,0,18,45000,40,52,0,0,4,1,1,37,21.6346153846154
47,1,0,12,40000,38,52,0,0,4,1,1,29,20.2429149797571
49,0,0,12,45000,38,52,0,0,4,1,1,31,22.7732793522267
21,0,0,13,18000,38,52,0,0,4,1,7,2,9.10931174089069
55,0,0,16,109000,37,52,0,0,4,1,7,33,56.6528066528067
46,1,0,16,70000,50,52,0,0,4,1,1,24,26.9230769230769
51,1,0,16,58000,38,52,0,0,4,1,3,29,29.3522267206478
49,1,0,14,30000,50,48,0,0,4,1,1,29,12.5
50,0,0,13,50000,50,51,0,0,4,1,1,31,19.6078431372549
62,1,0,16,30000,50,52,0,0,4,1,7,40,11.5384615384615
43,0,0,18,65000,38,52,0,0,4,1,1,19,32.8947368421053
52,1,0,13,38000,38,52,0,0,4,1,1,33,19.2307692307692
55,0,0,16,80000,40,52,0,0,4,1,1,33,38.4615384615385
56,0,0,18,60000,60,52,0,0,4,4,1,32,19.2307692307692
58,1,0,16,60000,36,52,0,0,4,4,1,36,32.0512820512821
61,1,0,18,79000,50,52,0,0,4,1,1,37,30.3846153846154
51,1,0,18,63000,45,52,0,0,4,1,1,27,26.9230769230769
44,1,0,18,40000,40,52,0,0,4,1,1,20,19.2307692307692
42,0,0,20,65000,40,52,0,0,4,1,1,16,31.25
65,0,0,11,38000,40,52,0,0,4,2,1,48,18.2692307692308
53,0,0,12,56000,45,51,0,0,4,1,1,35,24.400871459695
21,0,0,13,393599,40,52,0,0,4,4,7,2,189.230288461538
41,1,0,16,69000,40,48,0,0,4,1,1,19,35.9375
45,1,0,14,75000,40,52,0,0,4,1,5,25,36.0576923076923
51,0,0,13,60000,50,51,0,0,4,1,7,32,23.5294117647059
31,1,0,18,65000,40,52,0,0,4,1,7,7,31.25
60,1,0,12,60000,40,52,0,0,4,3,5,42,28.8461538461538
46,0,1,11,36034,40,52,0,0,4,3,5,29,17.3240384615385
50,0,0,13,78000,45,52,0,0,4,4,3,31,33.3333333333333
46,0,0,12,110000,50,52,0,0,4,1,1,28,42.3076923076923
40,0,0,12,55000,50,52,0,0,4,3,7,22,21.1538461538462
42,1,0,13,38000,38,52,0,0,4,1,1,23,19.2307692307692
44,0,0,13,70000,50,52,0,0,4,1,1,25,26.9230769230769
